% Messparameter LVDT-Messung
%
% Version PC-Software: 1.0.4.20488
% Firmware MCU: GP22_V1.0.0
% GP22-Konfigurationsregister:
% Register 00: F3C5E801
% Register 01: 21420000
% Register 02: 20000000
% Register 03: 18000000
% Register 04: 10000000
% Register 05: 40000000
% Register 06: 00006000
% DDS-Frequenz [Hz]: 1000000
% TDC-Clock [Hz]: 4000000
% Offset: 0
% Messdatum: 09.11.2017 16:11:37
%
% Zeit LVDT Status
10.8610 262.288971 0x0000
11.0630 262.908325 0x0000
11.2640 262.328796 0x0000
11.4640 263.360138 0x0000
11.7360 264.033051 0x0000
11.8620 261.675110 0x0000
12.0670 262.297211 0x0000
12.2680 261.489716 0x0000
12.4700 262.700958 0x0000
12.6720 261.930542 0x0000
12.8720 262.190094 0x0000
13.0730 262.288971 0x0000
13.2740 262.419434 0x0000
13.4750 261.780853 0x0000
13.6770 261.404572 0x0000
13.9480 263.993225 0x0000
14.1240 262.324677 0x0000
14.2790 262.078857 0x0000
14.4830 261.278229 0x0000
14.6800 262.059631 0x0000
14.8820 262.250519 0x0000
15.0840 262.455139 0x0000
15.2840 261.631165 0x0000
15.5520 263.459015 0x0000
15.7370 263.719940 0x0000
15.8820 262.151642 0x0000
16.0890 262.927551 0x0000
16.2900 261.546021 0x0000
16.4930 263.494720 0x0000
16.6920 258.392944 0x0000
16.8930 260.881348 0x0000
17.0930 263.984985 0x0000
17.2940 262.324677 0x0000
17.4970 262.266998 0x0000
17.7620 32.816162 0x0000
17.9450 262.056885 0x0000
18.0990 262.063751 0x0000
18.3050 261.855011 0x0000
18.5010 261.469116 0x0000
18.7020 262.331543 0x0000
18.9050 262.207947 0x0000
19.1040 262.588348 0x0000
19.3020 261.657257 0x0000
19.5740 262.931671 0x0000
19.7560 260.792084 0x0000
19.9090 51.477814 0x0000
20.1110 261.738281 0x0000
20.3100 262.040405 0x0000
20.5110 262.670746 0x0000
20.7120 263.634796 0x0000
20.9140 264.486237 0x0000
21.1140 261.719055 0x0000
21.3150 262.185974 0x0000
21.5830 263.450775 0x0000
21.7670 261.894836 0x0000
21.9210 261.771240 0x0000
22.1190 261.495209 0x0000
22.3200 262.831421 0x0000
22.5210 261.809692 0x0000
22.7220 261.688843 0x0000
22.9240 263.296967 0x0000
23.1200 263.494720 0x0000
23.3250 262.100830 0x0000
23.6000 260.384216 0x0000
23.7850 261.429291 0x0000
23.9230 262.621307 0x0000
24.1290 262.802582 0x0000
24.3300 264.754028 0x0000
24.5310 261.720428 0x0000
24.7340 263.902588 0x0000
24.9330 262.151642 0x0000
25.1340 263.387604 0x0000
25.3350 264.414825 0x0000
25.6040 263.751526 0x0000
25.7340 262.364502 0x0000
25.9380 262.221680 0x0000
26.1390 262.460632 0x0000
26.3400 261.594086 0x0000
26.5410 261.622925 0x0000
26.7430 262.570496 0x0000
26.9430 262.331543 0x0000
27.1440 262.401581 0x0000
27.3450 263.100586 0x0000
27.6120 263.711700 0x0000
27.7440 261.787720 0x0000
27.9480 261.496582 0x0000
28.1490 262.419434 0x0000
28.3460 262.067871 0x0000
28.5530 261.164246 0x0000
28.7520 263.055267 0x0000
28.9530 261.455383 0x0000
29.1540 261.429291 0x0000
29.3550 262.670746 0x0000
29.6240 262.518311 0x0000
29.8070 262.648773 0x0000
29.9540 262.419434 0x0000
30.1590 263.858643 0x0000
30.3600 262.935791 0x0000
30.5630 262.611694 0x0000
30.7620 262.770996 0x0000
30.9630 262.678986 0x0000
31.1640 261.253510 0x0000
31.3650 261.967621 0x0000
31.6310 262.394714 0x0000
31.8160 261.856384 0x0000
31.9690 262.832794 0x0000
32.1690 263.236542 0x0000
32.3700 263.211823 0x0000
32.5720 263.464508 0x0000
32.7720 261.898956 0x0000
32.9730 263.472748 0x0000
33.1800 262.199707 0x0000
33.3750 262.321930 0x0000
33.5770 262.407074 0x0000
33.7770 263.100586 0x0000
33.9780 263.026428 0x0000
34.1790 263.221436 0x0000
34.3820 262.549896 0x0000
34.5760 263.115692 0x0000
34.7820 263.702087 0x0000
34.9830 263.428802 0x0000
35.1860 262.159882 0x0000
35.3860 261.263123 0x0000
35.6470 262.670746 0x0000
35.8370 262.584229 0x0000
35.9880 263.132172 0x0000
36.1920 262.571869 0x0000
36.3860 262.643280 0x0000
36.5860 261.611938 0x0000
36.7920 263.365631 0x0000
36.9930 262.446899 0x0000
37.1940 261.787720 0x0000
37.4700 262.983856 0x0000
37.5920 262.338409 0x0000
37.7970 263.568878 0x0000
37.9980 262.225800 0x0000
38.2010 261.823425 0x0000
38.4000 263.306580 0x0000
38.6010 263.074493 0x0000
38.8020 262.863007 0x0000
39.0030 263.702087 0x0000
39.2050 262.893219 0x0000
39.4050 263.476868 0x0000
39.6740 261.259003 0x0000
39.8610 260.970612 0x0000
40.0030 262.375488 0x0000
40.2110 262.635040 0x0000
40.4100 262.922058 0x0000
40.6110 261.621552 0x0000
40.8120 263.328552 0x0000
41.0130 261.572113 0x0000
41.2150 264.630432 0x0000
41.4150 262.468872 0x0000
41.7040 264.019318 0x0000
41.8670 261.524048 0x0000
42.0210 261.967621 0x0000
42.2190 261.885223 0x0000
42.4200 261.546021 0x0000
42.6210 263.496094 0x0000
42.8220 263.423309 0x0000
43.0240 260.812683 0x0000
43.2240 261.454010 0x0000
43.4250 261.780853 0x0000
43.6920 261.617432 0x0000
43.8780 263.531799 0x0000
44.0280 263.132172 0x0000
44.2290 262.154388 0x0000
44.4310 261.977234 0x0000
44.6310 261.738281 0x0000
44.8330 262.464752 0x0000
45.0330 263.033295 0x0000
45.2340 262.275238 0x0000
45.4350 262.190094 0x0000
45.7030 262.213440 0x0000
45.8340 261.808319 0x0000
46.0380 261.547394 0x0000
46.2390 261.680603 0x0000
46.4400 262.512817 0x0000
46.6420 263.369751 0x0000
46.8410 264.925690 0x0000
47.0430 264.197845 0x0000
47.2440 264.203339 0x0000
47.4450 262.457886 0x0000
47.7230 265.149536 0x0000
47.8970 263.442535 0x0000
48.0480 264.384613 0x0000
48.2490 263.167877 0x0000
48.4500 262.908325 0x0000
48.6520 262.375488 0x0000
48.8520 262.673492 0x0000
49.0530 261.627045 0x0000
49.2540 261.037903 0x0000
49.4550 262.099457 0x0000
49.6570 262.069244 0x0000
49.8570 263.665009 0x0000
50.0580 263.535919 0x0000
50.2590 262.209320 0x0000
50.4600 261.474609 0x0000
50.6570 258.815918 0x0000
50.8620 32.866974 0x0000
51.0630 262.315063 0x0000
51.3340 262.779236 0x0000
51.4610 263.471375 0x0000
51.7330 262.298584 0x0000
51.9200 262.194214 0x0000
52.0630 263.019562 0x0000
52.2690 263.758392 0x0000
52.4720 262.803955 0x0000
52.6710 264.664764 0x0000
52.8720 263.244781 0x0000
53.0730 260.415802 0x0000
53.2760 261.308441 0x0000
53.4750 262.468872 0x0000
53.7430 262.894592 0x0000
53.9310 262.548523 0x0000
54.1270 262.185974 0x0000
54.2830 263.266754 0x0000
54.4800 261.959381 0x0000
54.6810 263.409576 0x0000
54.8770 260.862122 0x0000
55.0840 263.027802 0x0000
55.2840 263.960266 0x0000
55.4850 260.969238 0x0000
55.7540 263.215942 0x0000
55.9380 262.809448 0x0000
56.0850 261.151886 0x0000
56.2890 261.219177 0x0000
56.4900 262.570496 0x0000
56.6910 261.546021 0x0000
56.8920 261.290588 0x0000
57.0940 261.497955 0x0000
57.2940 262.740784 0x0000
57.4950 262.622681 0x0000
57.7630 262.324677 0x0000
57.9470 262.271118 0x0000
58.1000 263.292847 0x0000
58.2990 261.760254 0x0000
58.5000 261.916809 0x0000
58.7010 262.751770 0x0000
58.9020 262.203827 0x0000
59.1040 261.059875 0x0000
59.3040 260.955505 0x0000
59.5050 262.732544 0x0000
59.7770 261.425171 0x0000
59.9600 261.802826 0x0000
60.1050 260.073853 0x0000
60.3090 262.817688 0x0000
60.5100 262.683105 0x0000
60.7110 262.225800 0x0000
60.9120 264.022064 0x0000
61.1140 261.609192 0x0000
61.3140 260.988464 0x0000
61.5150 261.670990 0x0000
61.7830 262.768250 0x0000
61.9680 261.345520 0x0000
62.1210 262.132416 0x0000
62.3190 262.911072 0x0000
62.5200 263.884735 0x0000
62.7210 262.374115 0x0000
62.9220 260.923920 0x0000
63.1250 260.500946 0x0000
63.3240 272.643585 0x0000
63.5260 261.714935 0x0000
63.7990 262.567749 0x0000
63.9840 262.747650 0x0000
64.1250 261.158752 0x0000
64.3290 263.518066 0x0000
64.5300 263.906708 0x0000
64.7310 261.061249 0x0000
64.9320 261.583099 0x0000
65.1340 263.016815 0x0000
65.3340 264.836426 0x0000
65.5350 263.357391 0x0000
65.8060 266.069641 0x0000
65.9930 262.209320 0x0000
66.1340 262.939911 0x0000
66.3390 263.316193 0x0000
66.5400 261.683350 0x0000
66.7370 262.857513 0x0000
66.9380 262.805328 0x0000
67.1390 263.719940 0x0000
67.4450 263.302460 0x0000
67.5400 262.437286 0x0000
67.8270 261.337280 0x0000
67.9990 262.412567 0x0000
68.1480 262.331543 0x0000
68.3490 263.629303 0x0000
68.5460 261.410065 0x0000
68.7510 262.939911 0x0000
68.9540 262.773743 0x0000
69.1530 262.382355 0x0000
69.3540 259.617920 0x0000
69.5550 265.284119 0x0000
69.8230 261.427917 0x0000
70.0080 261.567993 0x0000
70.1580 262.905579 0x0000
70.3590 261.375732 0x0000
70.5600 263.007202 0x0000
70.7610 262.356262 0x0000
70.9640 262.327423 0x0000
71.1630 263.034668 0x0000
71.3640 262.225800 0x0000
71.5650 262.552643 0x0000
71.8320 262.751770 0x0000
71.9640 264.211578 0x0000
72.1690 261.290588 0x0000
72.3690 261.419678 0x0000
72.5700 264.961395 0x0000
72.7710 264.822693 0x0000
72.9740 262.544403 0x0000
73.1790 262.795715 0x0000
73.3700 262.867126 0x0000
73.5750 261.850891 0x0000
73.8710 262.308197 0x0000
73.9740 263.056641 0x0000
74.1780 262.904205 0x0000
74.3740 261.102448 0x0000
74.5800 262.559509 0x0000
74.7810 262.825928 0x0000
74.9830 260.474854 0x0000
75.1790 262.507324 0x0000
75.3840 262.987976 0x0000
75.5850 262.437286 0x0000
75.8600 261.763000 0x0000
75.9850 263.195343 0x0000
76.1880 262.369995 0x0000
76.3890 261.322174 0x0000
76.5900 261.724548 0x0000
76.7910 260.403442 0x0000
76.9930 261.984100 0x0000
77.1930 261.903076 0x0000
77.3940 261.920929 0x0000
77.5950 262.435913 0x0000
77.8620 263.800964 0x0000
77.9940 262.418060 0x0000
78.1980 260.559998 0x0000
78.3990 263.237915 0x0000
78.6000 263.254395 0x0000
78.8010 264.759521 0x0000
79.0020 262.688599 0x0000
79.2030 262.792969 0x0000
79.4040 263.356018 0x0000
79.6050 261.926422 0x0000
79.8770 260.834656 0x0000
80.0040 262.231293 0x0000
80.2070 262.383728 0x0000
80.4080 264.454651 0x0000
80.6050 261.898956 0x0000
80.8120 261.463623 0x0000
81.0120 262.316437 0x0000
81.2130 262.356262 0x0000
81.4140 264.553528 0x0000
81.6150 262.275238 0x0000
81.8800 262.468872 0x0000
82.0140 261.379852 0x0000
82.2180 262.781982 0x0000
82.4190 265.014954 0x0000
82.6200 261.140900 0x0000
82.8230 261.779480 0x0000
83.0220 262.451019 0x0000
83.2190 262.114563 0x0000
83.4200 262.316437 0x0000
83.6250 262.841034 0x0000
83.8930 261.331787 0x0000
84.0240 262.637787 0x0000
84.2280 262.386475 0x0000
84.4290 261.087341 0x0000
84.6300 261.927795 0x0000
84.8330 263.239288 0x0000
85.0320 262.251892 0x0000
85.2330 261.033783 0x0000
85.4340 262.814941 0x0000
85.6350 265.691986 0x0000
85.9050 261.876984 0x0000
86.0870 261.683350 0x0000
86.2380 263.215942 0x0000
86.4390 262.797089 0x0000
86.6400 261.809692 0x0000
86.8420 263.240662 0x0000
87.0420 261.521301 0x0000
87.2430 262.120056 0x0000
87.4440 261.989594 0x0000
87.6450 263.189850 0x0000
87.8480 262.944031 0x0000
88.0470 261.259003 0x0000
88.2480 261.386719 0x0000
88.4490 261.047516 0x0000
88.6500 262.139282 0x0000
88.8520 264.096222 0x0000
89.0510 261.849518 0x0000
89.2520 262.960510 0x0000
89.4540 262.769623 0x0000
89.6540 261.746521 0x0000
89.8570 262.148895 0x0000
90.0570 261.304321 0x0000
90.2570 262.198334 0x0000
90.4580 263.567505 0x0000
90.6600 263.173370 0x0000
90.8620 263.958893 0x0000
91.0620 262.254639 0x0000
91.2630 262.074738 0x0000
91.4640 261.105194 0x0000
91.6650 261.261749 0x0000
91.9360 262.956390 0x0000
92.1210 263.943787 0x0000
92.3160 48.802643 0x0000
92.4690 263.181610 0x0000
92.6690 261.958008 0x0000
92.8730 262.146149 0x0000
93.0720 260.303192 0x0000
93.2720 262.061005 0x0000
93.4740 263.994598 0x0000
93.6740 262.824554 0x0000
93.8770 262.486725 0x0000
94.0770 260.701447 0x0000
94.2780 261.791840 0x0000
94.4790 262.343903 0x0000
94.6800 262.722931 0x0000
94.8820 263.983612 0x0000
95.0840 262.249146 0x0000
95.3830 263.399963 0x0000
95.4800 32.945251 0x0000
95.6830 261.966248 0x0000
95.9680 264.042664 0x0000
96.1360 262.380981 0x0000
96.2900 261.280975 0x0000
96.4910 262.922058 0x0000
96.6900 263.056641 0x0000
96.8910 262.987976 0x0000
97.0920 262.177734 0x0000
97.2930 263.535919 0x0000
97.4900 261.962128 0x0000
97.6910 263.169250 0x0000
97.9640 262.552643 0x0000
98.1480 260.890961 0x0000
98.2980 263.056641 0x0000
98.5010 57.989960 0x0000
98.7000 264.512329 0x0000
98.9010 261.841278 0x0000
99.1020 262.071991 0x0000
99.3040 263.189850 0x0000
99.5040 261.585846 0x0000
99.7050 261.589966 0x0000
99.9760 261.886597 0x0000
100.1570 263.156891 0x0000
100.3100 262.225800 0x0000
100.5090 262.580109 0x0000
100.7100 261.585846 0x0000
100.9110 262.397461 0x0000
101.1120 263.674622 0x0000
101.3140 253.683929 0x0000
101.5140 262.593842 0x0000
101.7150 264.903717 0x0000
101.9880 263.342285 0x0000
102.1770 262.047272 0x0000
102.3130 262.821808 0x0000
102.5190 261.738281 0x0000
102.7200 261.905823 0x0000
102.9210 261.264496 0x0000
103.1240 263.095093 0x0000
103.3230 263.427429 0x0000
103.5240 262.078857 0x0000
103.7250 261.552887 0x0000
104.0000 260.476227 0x0000
104.1250 261.947021 0x0000
104.3790 258.807678 0x0000
104.5290 261.846771 0x0000
104.7300 266.172638 0x0000
104.9330 262.400208 0x0000
105.1320 264.450531 0x0000
105.3330 263.023682 0x0000
105.5340 261.938782 0x0000
105.7350 262.554016 0x0000
106.0080 262.580109 0x0000
106.1930 261.231537 0x0000
106.3330 262.262878 0x0000
106.5390 262.626801 0x0000
106.7400 261.730042 0x0000
106.9430 262.183228 0x0000
107.1420 261.773987 0x0000
107.3430 261.114807 0x0000
107.5440 263.912201 0x0000
107.7450 29.267578 0x0000
107.9470 264.508209 0x0000
108.1470 262.369995 0x0000
108.3480 262.037659 0x0000
108.5490 262.504578 0x0000
108.7500 263.415070 0x0000
108.9520 263.062134 0x0000
109.1520 261.995087 0x0000
109.3530 262.846527 0x0000
109.5540 262.797089 0x0000
109.7570 260.240021 0x0000
110.0250 262.460632 0x0000
110.2100 262.540283 0x0000
110.3580 262.387848 0x0000
110.5540 262.179108 0x0000
110.7640 262.549896 0x0000
110.9610 260.028534 0x0000
111.1570 261.720428 0x0000
111.3580 262.328796 0x0000
111.5650 262.357635 0x0000
111.7650 262.488098 0x0000
112.0400 261.958008 0x0000
112.1620 262.257385 0x0000
112.3680 262.380981 0x0000
112.5710 262.952271 0x0000
112.7710 263.437042 0x0000
112.9670 262.188721 0x0000
113.1720 263.051147 0x0000
113.3740 261.978607 0x0000
113.6480 261.639404 0x0000
